locationId	city	country	province	address	longitude	latitude	postalCode	keys
LOC0001	Abilene	US	TX	3201 S 1st St	-99.762900000000002	32.450499999999899	79605	us/tx/abilene/3201s1stst/-1978342105
LOC0002	Albany	US	NY	3 Watervliet Ave. Ext.	-73.783355999999898	42.68045	12206	us/ny/albany/3watervlietave.ext./-368600063
LOC0003	Albert Lea	US	MN	2306 E Main St	-93.335179999999895	43.6552399999999	56007	us/mn/albertlea/2306emainst/1931684183
LOC0004	Algoma	US	WI	1500 Lake St	-87.440309999999897	44.598979999999898	54201	us/wi/algoma/1500lakest/-380553699
LOC0005	Alpharetta	US	GA	1005 Kingswood Pl	-84.323449999999895	34.039549999999899	30009	us/ga/alpharetta/1005kingswoodpl/-856777938
LOC0006	Ames	US	IA	2605 SE 16th St	-93.578289999999896	42.008780000000002	50010	us/ia/ames/2605se16thst/-539809561
LOC0007	Anaheim	US	CA	1830 S West St	-117.923615	33.802115999999899		us/ca/anaheim/1830swestst/509285414
LOC0008	Anaheim	US	CA	1915 S Manchester Ave	-117.90158	33.800358000000003		us/ca/anaheim/1915smanchesterave/-1815497118
LOC0009	Ashland	US	VA	107 N Carter Rd	-77.461110000000005	37.761920000000003	23005	us/va/ashland/107ncarterrd/-439436411
LOC0010	Atascadero	US	CA	6895 El Camino Real	-120.66625000000001	35.487740000000002	93422	us/ca/atascadero/6895elcaminoreal/35449040
LOC0011	Atlanta	US	GA	1050 Hammond Dr	-84.353440000000006	33.918930000000003		us/ga/atlanta/1050hammonddr/1384305508
LOC0012	Atlanta	US	GA	1270 Virginia Ave	-84.433899999999895	33.659199999999899		us/ga/atlanta/1270virginiaave/1059086510
LOC0013	Atlanta	US	GA	3900 Fulton Industrial Blvd SW	-84.515799999999899	33.771000000000001		us/ga/atlanta/3900fultonindustrialblvdsw/-439436411
LOC0014	Austin	US	TX	6711 N Interstate 35	-97.704710000000006	30.32846	78752	us/tx/austin/6711ninterstate35/-1095486763
LOC0015	Balmorhea	US	TX	504 S Main St	-103.74583	30.985589999999899	79718	us/tx/balmorhea/504smainst/-863736
LOC0016	Bar Harbor	US	ME	7 Cromwell Ln	-68.203990000000005	44.380789999999898	4609	us/me/barharbor/7cromwellln/1791452760
LOC0017	Bass Harbor	US	ME	95 Harbor Dr	-68.345200000000006	44.245330000000003	4653	us/me/bassharbor/95harbordr/-2128099010
LOC0018	Bear	US	DE	875 Pulaski Hwy	-75.650630000000007	39.6390379999999	19701	us/de/bear/875pulaskihwy/-1800837409
LOC0019	Beaver Island	US	MI	37985 Kings Hwy	-85.52234	45.746519999999897	49782	us/mi/beaverisland/37985kingshwy/955146701
LOC0020	Beebe	US	AR	2003 W Dewitt Henry Dr	-91.907849999999897	35.069029999999898	72012	us/ar/beebe/2003wdewitthenrydr/1084424427
LOC0021	Bend	US	OR	10 Nw Minnesota Ave	-121.3124	44.057899999999897	97703	us/or/bend/10nwminnesotaave/1855322640
LOC0022	Billings	US	MT	4770 King Ave E	-108.53346000000001	45.754190000000001	59101	us/mt/billings/4770kingavee/-1872229000
LOC0023	Blackwell	US	OK	4545 White Ave S	-97.339879999999894	36.81465	74631	us/ok/blackwell/4545whiteaves/-1812070038
LOC0024	Bloomfield	US	NM	415 S Bloomfield Blvd	-107.98583000000001	36.707909999999899	87413	us/nm/bloomfield/415sbloomfieldblvd/93332349
LOC0025	Bolton Landing	US	NY	4576 Lake Shore Dr	-73.671394000000006	43.576639999999898	12814	us/ny/boltonlanding/4576lakeshoredr/1410652709
LOC0026	Bossier City	US	LA	3070 E Texas St	-93.698459999999898	32.52805	71111	us/la/bossiercity/3070etexasst/-487296206
LOC0027	Boulder	US	CO	555 30th St	-105.254036	39.998386000000004	80303	us/co/boulder/55530thst/1608756435
LOC0028	Bowling Green	US	KY	4646 Scottsville Rd I65 At Exit 22	-86.414720000000003	36.932400000000001	42104	us/ky/bowlinggreen/4646scottsvillerdi65atexit22/-18038134
LOC0029	Acworth	US	GA	4980 Cowan Rd	-84.653649999999899	34.075420000000001	30101	us/ga/acworth/4980cowanrd/1083197965
LOC0030	Albany	US	OR	1100 Price Rd Se	-123.05812	44.63158	97322	us/or/albany/1100pricerdse/2062223821
LOC0031	Alton	US	IL	1800 Homer M Adams Pkwy	-90.162670000000006	38.917859999999898	62002	us/il/alton/1800homermadamspkwy/1437846347
LOC0032	Altoona	US	IA	215 Adventureland Dr Nw	-93.467230000000001	41.663049999999899	50009	us/ia/altoona/215adventurelanddrnw/1565468824
LOC0033	Anaheim	US	CA	1070 W Ball Rd	-117.923649	33.818058999999899		us/ca/anaheim/1070wballrd/-948485093
LOC0034	Anaheim	US	CA	1730 S State College Blvd	-117.888954	33.804844000000003		us/ca/anaheim/1730sstatecollegeblvd/-1298838898
LOC0035	Anaheim	US	CA	871 S Harbor Blvd	-117.91631	33.822769999999899		us/ca/anaheim/871sharborblvd/1821487508
LOC0036	Annapolis	US	MD	170 Admiral Cochrane Dr	-76.550939999999898	38.974040000000002	21401	us/md/annapolis/170admiralcochranedr/-483556908
LOC0037	Annapolis	US	MD	2559 Riva Rd	-76.551948999999894	38.977238999999898	21401	us/md/annapolis/2559rivard/171413490
LOC0038	Appleton	US	WI	3033 W College Ave	-88.453599999999895	44.261000000000003	54914	us/wi/appleton/3033wcollegeave/1027076578
LOC0039	Ardmore	US	OK	526 Railway Express St	-97.163480000000007	34.170639999999899	73401	us/ok/ardmore/526railwayexpressst/2103225211
LOC0040	Arlington	US	VA	1300 Jefferson Davis Hwy	-77.052700000000002	38.861350000000002	22202	us/va/arlington/1300jeffersondavishwy/1640030436
LOC0041	Arlington	US	VA	1500 Arlington Blvd	-77.073859999999897	38.890889999999899	22209	us/va/arlington/1500arlingtonblvd/-1050622530
LOC0042	Ashburn	US	GA	820 Shoneys Dr	-83.638350000000003	31.7102299999999	31714	us/ga/ashburn/820shoneysdr/-872384014
LOC0043	Asheboro	US	NC	920 Executive Way	-79.795090000000002	35.695903999999899	27203	us/nc/asheboro/920executiveway/1990746247
LOC0044	Ashton	US	ID	112 Main St	-111.45362	44.071120000000001	83420	us/id/ashton/112mainst/348875029
LOC0045	Atascadero	US	CA	900 El Camino Real	-120.70268	35.527560000000001	93422	us/ca/atascadero/900elcaminoreal/1921335052
LOC0046	Atlanta	US	GA	75 14th St NE	-84.385490000000004	33.786760000000001	30309	us/ga/atlanta/7514thstne/40225968
LOC0047	Atlanta	US	GA	88 W Paces Ferry Rd NW	-84.382620000000003	33.839849999999899		us/ga/atlanta/88wpacesferryrdnw/1349135318
LOC0048	Aurora	US	CO	9100 E Colfax Ave	-104.881739999999	39.73977	80010	us/co/aurora/9100ecolfaxave/518783887
LOC0049	Avalon	US	NJ	7800 Dune Dr	-74.749480000000005	39.064619999999898	8202	us/nj/avalon/7800dunedr/102666395
LOC0050	Avon	US	CO	141 Scott Hill Rd	-106.52093000000001	39.60615	81620	us/co/avon/141scotthillrd/1283815346
LOC0051	Bar Harbor	US	ME	40 Kebo St	-68.213620000000006	44.385669999999898	4609	us/me/barharbor/40kebost/-18038134
LOC0052	Big Bear City	US	CA	1351 Midway Blvd	-116.818839999999	34.263590000000001		us/ca/bigbearcity/1351midwayblvd/-730191427
LOC0053	Big Spring	US	TX	2701 S Gregg St	-101.46966	32.227260000000001	79720	us/tx/bigspring/2701sgreggst/988426880
LOC0054	Billings	US	MT	5425 Midland Rd	-108.55175	45.7503999999999	59101	us/mt/billings/5425midlandrd/1083197965
LOC0055	Bloomington	US	IN	310 S College Ave	-86.535065000000003	39.164023999999898	47403	us/in/bloomington/310scollegeave/-1599757937
LOC0056	Boise	US	ID	1115 N Curtis Rd	-116.25492	43.615459999999899	83706	us/id/boise/1115ncurtisrd/1439407000
LOC0057	Airway Heights	US	WA	1215 S Garfield Rd	-117.5762	47.644280000000002	99001	us/wa/airwayheights/1215sgarfieldrd/1487212974
LOC0058	Allentown	US	PA	1846 Catasauqua Rd	-75.431839999999895	40.639330000000001	18109	us/pa/allentown/1846catasauquard/-851722605
LOC0059	Allentown	US	PA	7625 Imperial Way	-75.625230000000002	40.584180000000003	18106	us/pa/allentown/7625imperialway/-1411577082
LOC0060	Amarillo	US	TX	3100 W Interstate 40	-101.87081000000001	35.19576	79102	us/tx/amarillo/3100winterstate40/2039073908
LOC0061	Asheboro	US	NC	825 W Dixie Dr	-79.827780000000004	35.6858	27205	us/nc/asheboro/825wdixiedr/-728412515
LOC0062	Atlantic City	US	NJ	3200 Pacific Ave	-74.448980000000006	39.351430000000001		us/nj/atlanticcity/3200pacificave/-2112932853
LOC0063	Austin	US	TX	1603 S Congress Ave	-97.750462999999897	30.247454999999899	78704	us/tx/austin/1603scongressave/1053534095
LOC0064	Austinburg	US	OH	2900 G.H. Drive	-80.857640000000004	41.783825	44010	us/oh/austinburg/2900g.h.drive/1850425881
LOC0065	Bardstown	US	KY	984 Frost Ave	-85.470429999999894	37.825940000000003	40004	us/ky/bardstown/984frostave/-728412515
LOC0066	Barstow	US	CA	1261 W Main St	-117.04284	34.8956599999999	92311	us/ca/barstow/1261wmainst/552002050
LOC0067	Baton Rouge	US	LA	2683 Energy Dr	-91.131900000000002	30.4239	70808	us/la/batonrouge/2683energydr/330386538
LOC0068	Beaver	US	WV	242 Log Cabin Rd	-81.073104999999899	37.751579999999898	25813	us/wv/beaver/242logcabinrd/-1485853223
LOC0069	Bedford	US	PA	4235 Business 220	-78.5121299999999	40.049019999999899	15522	us/pa/bedford/4235business220/819719018
LOC0070	Bedford	US	PA	4407 Business 220	-78.511020000000002	40.054569999999899	15522	us/pa/bedford/4407business220/891588338
LOC0071	Bend	US	OR	730 Sw Columbia St	-121.32173	44.0440299999999	97702	us/or/bend/730swcolumbiast/543897286
LOC0072	Benton Harbor	US	MI	1300 Cinema Way	-86.427139999999895	42.073979999999899	49022	us/mi/bentonharbor/1300cinemaway/174141612
LOC0073	Bethlehem	US	PA	2180 Motel Dr	-75.424430000000001	40.645069999999897	18018	us/pa/bethlehem/2180moteldr/859172554
LOC0074	Bethlehem	US	PA	2201 Cherry Ln	-75.338486000000003	40.593612999999898	18015	us/pa/bethlehem/2201cherryln/-2132400730
LOC0075	Blue Mountain Lake	US	NY	Po Box 110	-74.429829999999896	43.837497999999897	12812	us/ny/bluemountainlake/pobox110/1893497588
LOC0076	Blythe	US	CA	2011 E Donlon St	-114.56938	33.606200000000001	92225	us/ca/blythe/2011edonlonst/-1293907217
LOC0077	Boise	US	ID	424 E Parkcenter Blvd	-116.17709000000001	43.5946199999999	83706	us/id/boise/424eparkcenterblvd/-374113948
LOC0078	Bossier City	US	LA	2015 Old Minden Rd	-93.7115399999999	32.517380000000003	71111	us/la/bossiercity/2015oldmindenrd/-78036976
LOC0079	Boston	US	MA	100 Stuart Street	-71.065569999999894	42.350811	2116	us/ma/boston/100stuartstreet/1150464260
LOC0080	Boston	US	MA	25 Charles St	-71.069675700000005	42.356957999999899		us/ma/boston/25charlesst/-1560525260
LOC0081	Boston	US	MA	44 Commonwealth Ave	-71.073340000000002	42.352730000000001		us/ma/boston/44commonwealthave/1622375473
LOC0082	Bowling Green	US	KY	535 Wall St	-86.418790999999899	36.942250999999899	42103	us/ky/bowlinggreen/535wallst/1929887334
LOC0083	Bozeman	US	MT	2020 Wheat Dr	-111.046499999999	45.698999999999899	59715	us/mt/bozeman/2020wheatdr/1633501794
LOC0084	Brookeland	US	TX	2376 Wingate Blvd	-94.023089999999897	31.07443	75931	us/tx/brookeland/2376wingateblvd/-410619595
LOC0085	Bozeman	US	MT	828 Wheat Dr	-111.050389999999	45.698619999999899	59715	us/mt/bozeman/828wheatdr/2011392751
LOC0086	Buena Park	US	CA	7051 Valley View St	-118.02875	33.858123999999897	90620	us/ca/buenapark/7051valleyviewst/-1068322787
LOC0087	Buffalo	US	WY	386 Crazy Woman Canyon Rd	-106.78294	44.1997	82834	us/wy/buffalo/386crazywomancanyonrd/-879964027
LOC0088	Buford	US	GA	3240 Buford Dr	-83.989850000000004	34.065649999999899	30519	us/ga/buford/3240buforddr/1280580882
LOC0089	Cabazon	US	CA	49500 Seminole Dr	-116.800735	33.921599999999899	92230	us/ca/cabazon/49500seminoledr/-623368601
LOC0090	Cannon Beach	US	OR	987 S Hemlock St	-123.96149	45.890839999999898	97110	us/or/cannonbeach/987shemlockst/-1838214588
LOC0091	Carmel Valley	US	CA	10 Flight Rd	-121.727199	36.478077999999897	93924	us/ca/carmelvalley/10flightrd/-2112919112
LOC0092	Cassville	US	WI	7110 Closing Dam Rd	-91.057274000000007	42.762051999999898	53806	us/wi/cassville/7110closingdamrd/-2140889330
LOC0093	Center	US	TX	210 Moffitt Dr	-94.19453	31.810700000000001	75935	us/tx/center/210moffittdr/2125301466
LOC0094	Chalmette	US	LA	3400 Paris Rd	-89.960337999999894	29.950949000000001	70043	us/la/chalmette/3400parisrd/-1024640161
LOC0095	Chama	US	NM	2631 S. Hwy 84-64	-106.58516	36.872214999999898	87520	us/nm/chama/2631s.hwy84-64/909170904
LOC0096	Charleston	US	WV	2772 Pennsylvania Ave	-81.587530000000001	38.393470000000001	25302	us/wv/charleston/2772pennsylvaniaave/-1385863758
LOC0097	Chattanooga	US	TN	3540 Cummings Hwy	-85.376499999999893	35.018180000000001	37419	us/tn/chattanooga/3540cummingshwy/-439436411
LOC0098	Cherokee	US	NC	Po Box 397	-83.314440000000005	35.509369999999898	28719	us/nc/cherokee/pobox397/-830210433
LOC0099	Chicago	US	IL	19 E Ohio St	-87.627269999999896	41.892330000000001		us/il/chicago/19eohiost/126397231
LOC0100	Chicago	US	IL	530 N LaSalle Dr	-87.632840000000002	41.891755199999899	60654	us/il/chicago/530nlasalledr/-591264229
LOC0101	Cleveland	US	TN	2400 Executive Park NW	-84.884969999999896	35.196800000000003	37312	us/tn/cleveland/2400executiveparknw/388529143
LOC0102	Clinton	US	NC	1412 Sunset Ave	-78.351839999999896	34.9925	28328	us/nc/clinton/1412sunsetave/-728412515
LOC0103	Clinton	US	OK	2000 Boulevard of Champions	-98.984139999999897	35.496541999999899	73601	us/ok/clinton/2000boulevardofchampions/758398731
LOC0104	Coal Center	US	PA	200 Technology Dr	-79.883899999999898	40.097270000000002	15423	us/pa/coalcenter/200technologydr/-108097127
LOC0105	Colorado Springs	US	CO	8110 N Academy Blvd	-104.804688	38.949328999999899	80920	us/co/coloradosprings/8110nacademyblvd/-870314443
LOC0106	Columbia	US	MD	8910 Stanford Blvd	-76.816210999999896	39.1918679999999	21045	us/md/columbia/8910stanfordblvd/1430269991
LOC0107	Columbus	US	OH	8670 Orion Pl	-82.966155999999899	40.144894000000001	43240	us/oh/columbus/8670orionpl/1619742143
LOC0108	Conrad	US	MT	5 N Main St	-111.94314	48.174550000000004	59425	us/mt/conrad/5nmainst/1231699433
LOC0109	Copper Harbor	US	MI	258 Brockway Ave	-87.891980000000004	47.470170000000003	49918	us/mi/copperharbor/258brockwayave/-571550733
LOC0110	Corvallis	US	OR	935 NW Garfield Ave	-123.259649999999	44.583469999999899	97330	us/or/corvallis/935nwgarfieldave/1083197965
LOC0111	Danville	US	PA	1 Pine Barn Pl	-76.65025	41.106610000000003	17821	us/pa/danville/1pinebarnpl/-208743458
LOC0112	Danville	US	PA	79 Old Valley School Rd	-76.640609999999896	40.993839999999899	17821	us/pa/danville/79oldvalleyschoolrd/1470043706
LOC0113	Akron	US	OH	1307 E Market St	-81.480469999999897	41.064390000000003	44305	us/oh/akron/1307emarketst/1575460923
LOC0114	Alexandria	US	VA	205 N Breckinridge Pl	-77.139533999999898	38.817120000000003	22312	us/va/alexandria/205nbreckinridgepl/-1094008908
LOC0115	Ames	US	IA	2609 University Blvd	-93.641279999999895	41.998775000000002	50010	us/ia/ames/2609universityblvd/-413826916
LOC0116	Anaheim	US	CA	1570 S Harbor Blvd	-117.91406000000001	33.808860000000003		us/ca/anaheim/1570sharborblvd/1015833869
LOC0117	Anchorage	US	AK	239 W 4th Ave	-149.87608	61.211570000000002	99501	us/ak/anchorage/239w4thave/868507552
LOC0118	Anchorage	US	AK	3811 Minnesota Dr	-149.91200000000001	61.185310000000001		us/ak/anchorage/3811minnesotadr/806029870
LOC0119	Annapolis	US	MD	2600 Housley Rd	-76.556302000000002	38.98574	21401	us/md/annapolis/2600housleyrd/-477002494
LOC0120	Appleton	US	WI	132 N Mall Dr	-88.469443999999896	44.2637199999999	54913	us/wi/appleton/132nmalldr/1088279692
LOC0121	Appleton	US	WI	300 W College Ave	-88.409049999999894	44.262160000000002	54911	us/wi/appleton/300wcollegeave/887924765
LOC0122	Arlington	US	TX	1507 N Watson Rd	-97.063491220000003	32.773194609999898	76006	us/tx/arlington/1507nwatsonrd/-222838346
LOC0123	Arlington	US	VA	1250 South Hayes Street	-77.061099999999897	38.862900000000003	22202	us/va/arlington/1250southhayesstreet/918142857
LOC0124	Asheville	US	NC	890 Brevard Rd	-82.605900000000005	35.526800000000001	28806	us/nc/asheville/890brevardrd/1303382377
LOC0125	Atlanta	US	GA	3459 Buckhead Loop NE	-84.373019999999897	33.849063999999899	30326	us/ga/atlanta/3459buckheadloopne/-626680859
LOC0126	Auburn	US	WA	9 16th St Nw	-122.22880000000001	47.322800000000001	98001	us/wa/auburn/916thstnw/-142737452
LOC0127	Augusta	US	GA	3026 Washington Rd	-82.046899999999894	33.511479999999899	30907	us/ga/augusta/3026washingtonrd/-963286015
LOC0128	Aurora	US	OH	600 N Aurora Rd	-81.36336	41.334415	44202	us/oh/aurora/600naurorard/-379773567
LOC0129	Austin	US	TX	200 Lavaca St	-97.746700000000004	30.265000000000001	78701	us/tx/austin/200lavacast/1127376049
LOC0130	Baltimore	US	MD	120 E Lombard St	-76.612399999999894	39.288020000000003	21202	us/md/baltimore/120elombardst/-374205830
LOC0131	Baltimore	US	MD	711 Eastern Avenue	-76.605716049999899	39.284828089999898	21202	us/md/baltimore/711easternavenue/-2080009583
LOC0132	Basalt	US	CO	499 Market St	-106.99875	39.353465999999898	81621	us/co/basalt/499marketst/-1903355082
LOC0133	Beckley	US	WV	1939 Harper Rd	-81.211699999999894	37.788899999999899	25801	us/wv/beckley/1939harperrd/306806312
LOC0134	Bend	US	OR	510 Se 3rd St	-121.30175	44.044780000000003	97702	us/or/bend/510se3rdst/2117063322
LOC0135	Berkeley	US	CA	2680 Bancroft Way	-122.254949999999	37.869	94704	us/ca/berkeley/2680bancroftway/-1680138987
LOC0136	Bethlehem	US	PA	437 Main St	-75.382225000000005	40.619872999999899	18018	us/pa/bethlehem/437mainst/1612740171
LOC0137	Beverly	US	MA	5 Lakeview Ave	-70.88503	42.58464	1915	us/ma/beverly/5lakeviewave/923379069
LOC0138	Beverly Hills	US	CA	225 North Canon Drive	-118.39892	34.067729999999898	90210	us/ca/beverlyhills/225northcanondrive/-489318660
LOC0139	Bloomingdale	US	IL	295 Knollwood Dr	-88.113973000000001	41.940624999999898	60108	us/il/bloomingdale/295knollwooddr/1596282780
LOC0140	Boise City	US	OK	1012 E Main St	-102.50123000000001	36.729370000000003	73933	us/ok/boisecity/1012emainst/-805437286
LOC0141	Boston	US	MA	15 Beacon St	-71.061929699999894	42.3583231		us/ma/boston/15beaconst/-1062984510
LOC0142	Boston	US	MA	185 State St	-71.052850000000007	42.359122999999897	2109	us/ma/boston/185statest/-1447331546
LOC0143	Boston	US	MA	225 Albany Street	-71.061809999999895	42.345089899999898	2118	us/ma/boston/225albanystreet/2018567780
LOC0144	Bowling Green	US	KY	1919 Mel Browning St	-86.417000000000002	36.931899999999899	42104	us/ky/bowlinggreen/1919melbrowningst/-1929830107
LOC0145	Brentwood	US	CA	7605 Brentwood Blvd	-121.6967076	37.945692260000001	94513	us/ca/brentwood/7605brentwoodblvd/-220990730
LOC0146	Broken Bow	US	OK	6261 N US Highway 259	-94.7397899999999	34.1112299999999	74728	us/ok/brokenbow/6261nushighway259/2081143317
LOC0147	Brooklyn	US	NY	315 93rd St	-74.032482000000002	40.618735000000001	11209	us/ny/brooklyn/31593rdst/-676556294
LOC0148	Brooksville	US	FL	9373 Cortez Blvd	-82.566590000000005	28.52093	34613	us/fl/brooksville/9373cortezblvd/-18038134
LOC0149	Brownsburg	US	IN	41 Maplehurst Dr	-86.396680000000003	39.861170000000001	46112	us/in/brownsburg/41maplehurstdr/-1994116449
LOC0150	Camarillo	US	CA	50 W Daily Dr	-119.07101	34.220657000000003	93010	us/ca/camarillo/50wdailydr/-1556553543
LOC0151	Captain Cook	US	HI	835465 Mamalahoa Hwy	-155.88747000000001	19.438604000000002	96704	us/hi/captaincook/835465mamalahoahwy/-1129969503
LOC0152	Carpinteria	US	CA	5606 Carpinteria Ave	-119.510037	34.3923109999999	93013	us/ca/carpinteria/5606carpinteriaave/730132766
LOC0153	Cartersville	US	GA	632 Old Allatoona Rd Se	-84.715199999999896	34.1131999999999	30121	us/ga/cartersville/632oldallatoonardse/1950894705
LOC0154	Chapel Hill	US	NC	6121 Farrington Rd	-78.982140000000001	35.910089999999897	27517	us/nc/chapelhill/6121farringtonrd/1739247689
LOC0155	Charlevoix	US	MI	1414 Bridge St	-85.258799999999894	45.307198	49720	us/mi/charlevoix/1414bridgest/1651914342
LOC0156	Charlotte	US	NC	4119 Southstream Blvd	-80.919079999999894	35.182507000000001	28217	us/nc/charlotte/4119southstreamblvd/-259978214
LOC0157	Charlotte	US	NC	6920 Northlake Mall Dr	-80.849090000000004	35.349919999999898	28216	us/nc/charlotte/6920northlakemalldr/1399471966
LOC0158	Chattanooga	US	TN	200 Chestnut St	-85.31156	35.054409999999898	37402	us/tn/chattanooga/200chestnutst/-1474218158
LOC0159	Chattanooga	US	TN	5505 Brainerd Rd	-85.219539999999895	35.01079	37411	us/tn/chattanooga/5505brainerdrd/1084424427
LOC0160	Chicago	US	IL	3434 N Broadway Ave	-87.645995999999897	41.944114999999897	60657	us/il/chicago/3434nbroadwayave/-846990490
LOC0161	Clarksville	US	TN	115 Fair Brook Pl	-87.290319999999895	36.5962999999999	37040	us/tn/clarksville/115fairbrookpl/1931388892
LOC0162	Clemson	US	SC	201 Canoy Ln	-82.813850000000002	34.68927	29631	us/sc/clemson/201canoyln/-1232754933
LOC0163	Cleveland	US	OH	100 Lakeside Ave E	-81.6959599999999	41.502830000000003	44114	us/oh/cleveland/100lakesideavee/539350146
LOC0164	Clinton	US	TN	105 Hillvale Rd	-84.085939999999894	36.165230000000001	37716	us/tn/clinton/105hillvalerd/1586056726
LOC0165	Cooksburg	US	PA	14870 Route 36	-79.201515000000001	41.32329	16217	us/pa/cooksburg/14870route36/-588191717
LOC0166	Coralville	US	IA	2491 Holiday Rd	-91.604029999999895	41.697650000000003	52241	us/ia/coralville/2491holidayrd/-1053189491
LOC0167	Corrales	US	NM	1098 W Meadowlark Ln	-106.642501999999	35.224601999999898	87048	us/nm/corrales/1098wmeadowlarkln/-1529747214
LOC0168	Burnet	US	TX	100 N West St	-98.230360000000005	30.75835	78611	us/tx/burnet/100nwestst/1233394544
LOC0169	Canal Winchester	US	OH	6323 Prentiss School Pl	-82.830079999999896	39.852400000000003	43110	us/oh/canalwinchester/6323prentissschoolpl/1311937592
LOC0170	Cape Coral	US	FL	1502 Miramar St	-81.945294000000004	26.560801999999899	33904	us/fl/capecoral/1502miramarst/-1659269806
LOC0171	Chandler	US	AZ	225 N Metro Blvd	-111.897606	33.306564000000002		us/az/chandler/225nmetroblvd/329687040
LOC0172	Chandler	US	AZ	470 N Arizona Ave	-111.84188	33.31091	85225	us/az/chandler/470narizonaave/790949691
LOC0173	Chandler	US	AZ	950 N Arizona Ave	-111.8424	33.319740000000003	85225	us/az/chandler/950narizonaave/216177881
LOC0174	Chapel Hill	US	NC	1505 E Franklin St	-79.031999999999897	35.932499999999898	27514	us/nc/chapelhill/1505efranklinst/-1298113685
LOC0175	Charleston	US	SC	237 Meeting St	-79.931759999999898	32.78257	29401	us/sc/charleston/237meetingst/-823743172
LOC0176	Charlotte	US	MI	828 E Shepherd St	-84.825249999999897	42.552169999999897	48813	us/mi/charlotte/828eshepherdst/-585538133
LOC0177	Cherokee	US	NC	436 Paint Town Rd	-83.303399999999897	35.468809999999898	28719	us/nc/cherokee/436painttownrd/1865993897
LOC0178	Chicago	US	IL	20 West Kinzie Street	-87.628939000000003	41.889408000000003	60654	us/il/chicago/20westkinziestreet/153270062
LOC0179	Chicago	US	IL	320 North Dearborn Street	-87.629926350000005	41.888439990000002		us/il/chicago/320northdearbornstreet/832392655
LOC0180	Chicago	US	IL	5952 N Lincoln Ave	-87.7059	41.989159999999899		us/il/chicago/5952nlincolnave/1439407000
LOC0181	Chicago	US	IL	68 E Wacker Pl	-87.624849999999896	41.886963000000002	60601	us/il/chicago/68ewackerpl/2080675070
LOC0182	Chimney Rock	US	NC	273 Main St	-82.247299999999896	35.4393999999999	28720	us/nc/chimneyrock/273mainst/-464880590
LOC0183	Cincinnati	US	OH	3024 Vine St	-84.508750000000006	39.134639999999898	45219	us/oh/cincinnati/3024vinest/2051916477
LOC0184	Coeur d'Alene	US	ID	1500 W Riverstone Dr	-116.80824	47.693420000000003		us/id/coeurd'alene/1500wriverstonedr/-2032633322
LOC0185	Coeur d'Alene	US	ID	2250 W Seltice Way	-116.808477	47.697971000000003	83814	us/id/coeurd'alene/2250wselticeway/1754330330
LOC0186	Colchester	US	VT	84 S Park Dr	-73.177850000000007	44.50365	5446	us/vt/colchester/84sparkdr/1897306166
LOC0187	Columbus	US	OH	70 Chris Perry Ln	-82.828779999999895	39.982660000000003	43213	us/oh/columbus/70chrisperryln/-1076195078
LOC0188	Conroe	US	TX	2242 Stoneside Rd	-95.477599999999896	30.33831	77303	us/tx/conroe/2242stonesiderd/-1167445266
LOC0189	Corning	US	AR	1617 W Main St	-90.593279999999893	36.410820000000001	72422	us/ar/corning/1617wmainst/1328365322
LOC0190	Coronado	US	CA	1060 Adella Ave	-117.176483	32.683517000000002	92118	us/ca/coronado/1060adellaave/1935795512
LOC0191	Cortez	US	CO	301 W Main St	-108.589119999999	37.348564000000003	81321	us/co/cortez/301wmainst/1971782414
LOC0192	Costa Mesa	US	CA	1680 Superior Ave	-117.92447	33.635283999999899	92627	us/ca/costamesa/1680superiorave/2034261820
LOC0193	Creedmoor	US	NC	2574 W Lyon Station Rd	-78.724429999999899	36.150370000000002	27522	us/nc/creedmoor/2574wlyonstationrd/1083197965
LOC0194	Dalhart	US	TX	623 Denver Ave	-102.52154	36.059759999999898	79022	us/tx/dalhart/623denverave/454773185
LOC0195	Danville	US	IL	57 S Gilbert St	-87.635829999999899	40.122143000000001	61832	us/il/danville/57sgilbertst/-1930942060
LOC0196	Detroit	US	MI	1 Park Ave	-83.050269999999898	42.335880000000003	48226	us/mi/detroit/1parkave/-532750226
LOC0197	Dickinson	US	ND	2431 3rd Ave W	-102.7907	46.907879999999899	58601	us/nd/dickinson/24313rdavew/146882333
LOC0198	Douglas	US	WY	508 Cortez Dr	-105.40002	42.763979999999897	82633	us/wy/douglas/508cortezdr/-1241882451
LOC0199	Dublin	US	OH	4130 Tuller Rd	-83.098339999999894	40.108289999999897	43017	us/oh/dublin/4130tullerrd/-12593146
LOC0200	Durham	US	NC	2800 Campus Walk Ave	-78.953046000000001	36.011142999999898	27705	us/nc/durham/2800campuswalkave/-295031857
LOC0201	Eau Claire	US	WI	3340 Mondovi Rd	-91.528800000000004	44.785510000000002	54701	us/wi/eauclaire/3340mondovird/827915974
LOC0202	El Paso	US	TX	6099 Montana Ave	-106.41275	31.786940000000001	79925	us/tx/elpaso/6099montanaave/-820407898
LOC0203	El Segundo	US	CA	1804 E Sycamore Ave	-118.39677	33.927750000000003	90245	us/ca/elsegundo/1804esycamoreave/-1772014441
LOC0204	Erie	US	PA	8050 Old Oliver Rd	-80.082639999999898	42.048090000000002	16509	us/pa/erie/8050oldoliverrd/1942809618
